root_cnpj,cnpj_est,name,date_start,situation,situationDate,cidade,porte,activity
03715440,03715440000113,C H F FERREIRA,2000-03-24,Baixada,2008-12-31,SAO LUIS,DEMAIS,Comércio varejista de artigos do vestuário e acessórios
03782951,03782951000158,PTN - DIRETORIO MUNICIPAL DE TURIACU,2000-04-26,Baixada,2008-12-31,TURIACU,DEMAIS,Atividades de associações de defesa de direitos sociais
03726605,03726605000152,M. O. R. DA LUZ,2000-03-30,Ativa,2005-09-24,SAO LUIS,MICRO EMPRESA,Comercio varejista de artigos de armarinho
03787399,03787399000190,ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS DO POVOADO RECANTO DO VIEIRA,2000-05-05,Baixada,2015-02-09,CODO,DEMAIS,Atividades de associações de defesa de direitos sociais
03692353,03692353000198,S. S. VERAS,2000-03-14,Baixada,2000-06-02,TUTOIA,DEMAIS,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários"
03788264,03788264000140,PARTIDO DA FRENTE LIBERAL - PFL,2000-05-05,Baixada,2015-02-09,SAO RAIMUNDO DO DOCA BEZERRA,DEMAIS,Atividades de associações de defesa de direitos sociais
03709168,03709168000169,CESAR DE PAULA LOPES,2000-03-13,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Comércio varejista de outros artigos usados
03795365,03795365000148,M. DE N. DE LACERDA DOS SANTOS,2000-05-04,Ativa,2005-11-03,SAO LUIS,EMPRESA DE PEQUENO PORTE,Montagem de estruturas metálicas
03807280,03807280000132,ROSANGELA DE MORAES SANTOS,2000-03-21,Baixada,2008-12-31,MIRANDA DO NORTE,MICRO EMPRESA,Padaria e confeitaria com predominância de revenda
03807874,03807874000143,E. F. REPRESENTACOES LTDA,2000-05-15,Baixada,2015-02-09,JOAO LISBOA,DEMAIS,Representantes comerciais e agentes do comércio de mercadorias em geral não especializado
03789230,03789230000170,E.S. FRANCA COMERCIO MANUTENCAO E SERVICOS,2000-04-28,Baixada,2015-02-09,SAO LUIS,DEMAIS,Comércio varejista especializado de equipamentos e suprimentos de informática
03740240,03740240000110,M. NEVES FERNANDES,2000-04-05,Baixada,2008-12-31,SAO LUIS,DEMAIS,Comércio varejista de artigos de papelaria
03739796,03739796000197,ASSOCIACAO RURAL COMUNITARIA DO BAIRRO MUTIRAO,2000-03-29,Baixada,2008-12-31,PAULO RAMOS,DEMAIS,Atividades de associações de defesa de direitos sociais
03687578,03687578000156,ASSOCIACAO COMUNITARIA DO POVOADO VERMELHAS,2000-03-07,Baixada,2012-07-18,SAO FELIX DE BALSAS,DEMAIS,Atividades de associações de defesa de direitos sociais
03707058,03707058000168,ESTADO DO MARANHAO - CENTRO DE SAUDE DR. GENESIO REGO,1995-03-02,Ativa,1995-03-02,SAO LUIS,DEMAIS,Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente
03756199,03756199000170,ASSOCIACAO DE PROFESSORES E ESPECIALISTAS DA REGIONAL DE ITAPECURU-MIRIM - ASPERIM,2000-04-10,Baixada,2015-02-09,ITAPECURU MIRIM,DEMAIS,Atividades de associações de defesa de direitos sociais
03697474,03697474000122,M. S. GOMES FACUNDE,2000-03-17,Inapta,2019-05-30,BACABAL,DEMAIS,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
03798041,03798041000163,GRAFICA CARREIRO LTDA,2000-05-04,Baixada,2018-03-22,IMPERATRIZ,MICRO EMPRESA,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos"
03824501,03824501000180,ESCOLA MUNICIPAL ANDIROBAL,2000-05-09,Baixada,2020-06-29,PINHEIRO,DEMAIS,Atividades de associações de defesa de direitos sociais
03778324,03778324000143,A C NOLETO,2000-04-26,Baixada,2000-06-16,IMPERATRIZ,DEMAIS,Comércio por atacado de peças e acessórios para motocicletas e motonetas
03737399,03737399000186,CARLOS PREV ADMINISTRADORA E CORRETORA DE SEGUROS DE VIDA LTDA,2000-03-27,Baixada,2008-04-07,SAO LUIS,MICRO EMPRESA,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde"
03729560,03729560000170,ASSOCIACAO COMUNITARIA P/O DESENV. DO POV. UNHA DE GATO,2000-04-04,Inapta,2019-01-29,NOVA IORQUE,DEMAIS,Atividades de associações de defesa de direitos sociais
03785830,03785830000160,DIRETORIO DO PARTIDO DE RENOVACAO NACIONAL,2000-05-05,Baixada,2008-12-31,MATOES,DEMAIS,Atividades de organizações políticas
03780676,03780676000133,A. W. DE ABREU ARAUJO,2000-04-17,Ativa,2005-11-03,ALCANTARA,MICRO EMPRESA,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
03824056,03824056000159,P. L. RODRIGUES,2000-05-22,Baixada,2000-09-05,BACABAL,DEMAIS,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças"
03774456,03774456000105,ASSOCIACAO DOS PRODUTORES E PRODUTORAS RURAIS DA VILA DR CLAUSENS P A VALE DO BEEKA,2000-04-26,Ativa,2000-04-26,COROATA,DEMAIS,Atividades de associações de defesa de direitos sociais
03692826,03692826000157,T. DE J. S. BARATA IND. E COM,2000-02-05,Ativa,2005-11-03,GOVERNADOR EDISON LOBAO,MICRO EMPRESA,Fabricação de outros produtos alimentícios não especificados anteriormente
03748166,03748166000189,J. A. FURTADO SILVA,2000-03-30,Ativa,2020-06-11,SAO LUIS,MICRO EMPRESA,Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente
03685507,03685507000114,F DA S BATALHA NETO,2000-01-26,Inapta,2019-01-16,VITORIA DO MEARIM,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03737755,03737755000161,MULTIVENDAS COMERCIO E REPERSENTACOES LTDA,2000-03-21,Ativa,2019-05-07,SAO LUIS,MICRO EMPRESA,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
03772956,03772956000108,J. A. DOS SANTOS TECIDOS,2000-04-10,Ativa,2005-11-03,GRAJAU,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03793717,03793717000126,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA MUNICIPAL COSTA E SILVA,2000-04-07,Inapta,2019-02-01,ESPERANTINOPOLIS,DEMAIS,Atividades de associações de defesa de direitos sociais
03819427,03819427000104,A CAVALCANTE DE SOUSA COMERCIO,2000-05-19,Ativa,2005-11-03,ACAILANDIA,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03788649,03788649000107,I. A. SANTOS E CIA LTDA,2000-04-25,Ativa,2005-11-03,SAO LUIS,MICRO EMPRESA,Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente
03746168,03746168000139,AZIENDA CONTABILIDADE LTDA,2000-04-10,Baixada,2018-12-21,SAO LUIS,MICRO EMPRESA,Atividades de contabilidade
03804670,03804670000159,HABITAR CONSULTORIA IMOBILIARIA LTDA,2000-05-11,Inapta,2018-09-18,SAO LUIS,MICRO EMPRESA,Corretagem na compra e venda e avaliação de imóveis
03786840,03786840000110,DIRETORIO MUNICIPAL DO PDT (VITORIA DO MEARIM),2000-04-20,Ativa,2019-11-06,VITORIA DO MEARIM,DEMAIS,Atividades de organizações políticas
03745672,03745672000114,NICARCIO P. DA SILVA,2000-04-10,Baixada,2008-12-31,SAO LUIS,DEMAIS,Comércio a varejo de peças e acessórios novos para veículos automotores
03753512,03753512000117,J. R. FRAGA,2000-04-12,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
03727929,03727929000105,F. E. DE OLIVEIRA VERAS,2000-04-01,Ativa,2005-11-03,CAXIAS,MICRO EMPRESA,Comércio varejista de artigos de óptica
03834547,03834547000180,ASSOCIACAO DOS AGENTES COMUNITARIOS DE SAUDE DE SAO VICENTE FERRER,2000-03-03,Baixada,2015-02-09,SAO VICENTE FERRER,DEMAIS,Atividades de associações de defesa de direitos sociais
03789084,03789084000182,L. AMORIM,2000-05-03,Baixada,2008-12-31,SAO JOSE DE RIBAMAR,DEMAIS,Comércio varejista de artigos do vestuário e acessórios
03791701,03791701000184,J. A. R. NOVAES DISTRIBUIDORA,2000-04-28,Inapta,2020-10-27,IMPERATRIZ,MICRO EMPRESA,Comércio varejista de materiais de construção não especificados anteriormente
03715415,03715415000130,J. W. ENGENHARIA E MANUTENCAO INDUSTRIAL LTDA,2000-03-22,Inapta,2018-09-18,SAO LUIS,DEMAIS,Obras de montagem industrial
03765306,03765306000127,D P MASSOLI FIQUENE DA CUNHA,2000-04-12,Inapta,2018-11-06,SAO LUIS,EMPRESA DE PEQUENO PORTE,Atividades de estética e outros serviços de cuidados com a beleza
03745225,03745225000165,SANTOS E GONCALVES LTDA,2000-04-05,Baixada,2019-06-03,SAO LUIS,MICRO EMPRESA,Consultoria em tecnologia da informação
03777572,03777572000170,DIRETORIO MUNICIPAL DO PARTIDO TRABALHISTA BRASILEIRO - PTB EM BOM LUGAR - MA,2000-04-28,Inapta,2019-01-29,BOM LUGAR,DEMAIS,Atividades de organizações políticas
03767486,03767486000186,ANTONIO BRITO FILHO & CIA LTDA,2000-04-17,Baixada,2008-12-31,BARRA DO CORDA,DEMAIS,Comércio varejista de artigos do vestuário e acessórios
03735258,03735258000124,J DOS SANTOS ALMEIDA,2000-04-03,Ativa,2005-11-03,PASTOS BONS,MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares"
03704427,03704427000169,LILAS COMERCIO E REPRESENTACOES LTDA,2000-03-16,Inapta,2019-02-28,SAO LUIS,MICRO EMPRESA,Comercio varejista de artigos de armarinho
03726563,03726563000150,VRM EMPREENDIMENTOS E SERVICOS LTDA,2000-03-21,Ativa,2005-11-03,SAO LUIS,EMPRESA DE PEQUENO PORTE,Construção de edifícios
03811666,03811666000118,M G CARVALHO DE SOUSA,2000-05-08,Baixada,2015-02-09,ALTO PARNAIBA,DEMAIS,Comércio a varejo de peças e acessórios novos para veículos automotores
03721975,03721975000105,JOSEMBERG SATURNINO ARAGAO,2000-02-15,Baixada,2008-12-31,TIMON,DEMAIS,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
03790283,03790283000100,AURORA INDUSTRIA E COMERCIO LTDA.,2000-05-05,Baixada,2015-02-09,SANTA INES,DEMAIS,Fabricação de açúcar de cana refinado
03686491,03686491000164,R. B. S. DE SOUSA,2000-03-09,Ativa,2005-11-03,GRAJAU,MICRO EMPRESA,Comércio a varejo de peças e acessórios novos para veículos automotores
03828234,03828234000110,UILHAM MIRANDA DE CARVALHO,2000-05-24,Baixada,2008-12-31,BALSAS,DEMAIS,Serviços de manutenção e reparação mecânica de veículos automotores
03742394,03742394000141,J. MENDES DIAS,2000-04-05,Ativa,2019-10-12,SAO LUIS,MICRO EMPRESA,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
03738205,03738205000167,L R GONCALVES,2000-04-06,Ativa,2005-08-27,ACAILANDIA,DEMAIS,"Atividades relacionadas a esgoto, exceto a gestão de redes"
03794256,03794256000106,ANTONIA FRANCISCA DAS CHAGAS DOS SANTOS ARAUJO EIRELI,2000-05-03,Ativa,2005-11-03,CHAPADINHA,MICRO EMPRESA,Serviços de funerárias
03830491,03830491000196,GSELTDA-CONSTRUTORA GONCALVES SILVA EMPREENDIMENTO LTDA,2000-05-24,Ativa,2019-11-14,PINDARE MIRIM,MICRO EMPRESA,Curtimento e outras preparações de couro
03831504,03831504000141,COMISSAO PROVISORIA MUNICIPAL - PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2000-05-16,Inapta,2019-01-16,ALTO ALEGRE DO PINDARE,DEMAIS,Atividades de organizações políticas
03788713,03788713000150,S. M. S. FRANCO,2000-04-28,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Fabricação de estruturas metálicas
03713105,03713105000186,MIGUEL M GOMES NETO COMERCIO,2000-03-03,Inapta,2019-02-28,SAO LUIS,MICRO EMPRESA,Comércio varejista de outros artigos de uso doméstico não especificados anteriormente
03829369,03829369000108,JOCELEIDE COMERCIO E REPRESENTACOES LTDA,2000-05-23,Inapta,2018-11-06,SAO JOSE DE RIBAMAR,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03798548,03798548000117,PARTIDO TRABALHISTA DO BRASIL,2000-04-26,Inapta,2018-11-06,PACO DO LUMIAR,DEMAIS,Atividades de organizações políticas
03711578,03711578000144,J. N. SANTOS MUNIZ - MADEIRAS,2000-03-14,Baixada,2009-08-25,ACAILANDIA,MICRO EMPRESA,Serrarias com desdobramento de madeira em bruto
03693085,03693085000129,C. H. ROCHA SIMOES,2000-03-01,Ativa,2005-11-03,SAO LUIS,MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática
03832312,03832312000150,PARTIDO SOCIAL DEMOCRATICO,1998-06-21,Baixada,2008-12-31,AMARANTE DO MARANHAO,DEMAIS,Atividades de organizações políticas
03795443,03795443000104,ASSOCIACAO DOS CRIADORES DE FRUTOS DO MAR,1995-09-29,Baixada,2008-12-31,PRIMEIRA CRUZ,DEMAIS,Atividades de associações de defesa de direitos sociais
03831490,03831490000166,NILCELENE F BEZERRA LEITE,2000-05-23,Baixada,2013-08-19,CAXIAS,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03770665,03770665000172,STAR MANUTENCOES LTDA,2000-04-13,Inapta,2018-11-06,SAO LUIS,DEMAIS,Construção de embarcações de grande porte
03701003,03701003000140,L. R. SILVA-FARMACIA,2000-02-23,Baixada,2010-03-26,SANTA INES,MICRO EMPRESA,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
03713082,03713082000100,POVOAS & ARAUJO LTDA,2000-02-24,Baixada,2015-02-09,SAO LUIS,MICRO EMPRESA,Fabricação de outros produtos químicos não especificados anteriormente
03832256,03832256000153,V. AMARAL SANTOS,2000-04-26,Ativa,2005-11-03,MORROS,MICRO EMPRESA,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas"
03709678,03709678000136,M.SILVA DOS SANTOS,2000-03-20,Baixada,2008-12-31,SAO LUIS,DEMAIS,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03757115,03757115000113,CLUBE DE MAES DE SANTA MARIA,2000-04-18,Inapta,2019-01-29,SAO LUIS GONZAGA DO MARANHAO,DEMAIS,Atividades de associações de defesa de direitos sociais
03743405,03743405000108,A H S E SILVA E CIA LTDA,2000-04-05,Inapta,2018-11-06,SAO JOSE DE RIBAMAR,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03817303,03817303000190,CHECK UP SERVICOS MEDICOS LTDA,2000-05-19,Ativa,2005-11-03,SAO LUIS,MICRO EMPRESA,Atividade médica ambulatorial restrita a consultas
03737489,03737489000177,E. AMARAL LEITE,2000-04-06,Inapta,2018-12-07,IMPERATRIZ,MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares"
03768616,03768616000103,"ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS DA REGIAO DO CORJAO, COCO LIMPO, CARRASCO, MORROS E SAO JOSE DE PINHEIRO",2000-04-25,Baixada,2008-12-31,CODO,DEMAIS,Atividades de associações de defesa de direitos sociais
03768682,03768682000175,"ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS DA REGIAO DO CORUAO, COCO LIMPO, CARRASCO, MORROS E SAO JOSE DE PINHEIRO",2000-04-25,Baixada,2008-12-31,CODO,DEMAIS,Atividades de associações de defesa de direitos sociais
03693220,03693220000136,L. GOMES SANTOS,2000-03-15,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Serviços de manutenção e reparação mecânica de veículos automotores
03805998,03805998000190,LEONOR N. ABREU - MOVEIS PARA ESCRITORIO,2000-05-05,Baixada,2008-12-31,BARRA DO CORDA,DEMAIS,Comércio varejista de móveis
03733345,03733345000142,J. A. FERREIRA FILHO,2000-03-15,Ativa,2004-11-06,SANTA HELENA,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03737159,03737159000181,JOSE VALTER RIOS DE SOUSA,2000-04-06,Inapta,2018-09-18,CODO,MICRO EMPRESA,"Atividades de produção de fotografias, exceto aérea e submarina"
03720295,03720295000169,M. DAS GRACAS DA S. DANTAS,2000-03-03,Ativa,2020-03-10,MONCAO,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03759444,03759444000101,T. MARIA ALVES SOUSA,2000-04-13,Baixada,2016-02-12,TURILANDIA,MICRO EMPRESA,Comércio varejista de vidros
03834782,03834782000152,EXATA COBRANCAS JURIDICAS LTDA,2000-05-25,Inapta,2018-12-07,IMPERATRIZ,MICRO EMPRESA,Atividades de cobrança e informações cadastrais
03784031,03784031000179,ASSOCIACAO DE LAVRADORES NOVE DE MARCO,2000-03-09,Baixada,2015-02-09,ITINGA DO MARANHAO,DEMAIS,Atividades de associações de defesa de direitos sociais
03783797,03783797000139,A. ALVES DE ANDRADE,2000-04-28,Baixada,2015-02-09,CAXIAS,DEMAIS,Comércio varejista de outros produtos não especificados anteriormente
03805384,03805384000108,CAIXA ESCOLAR DEOCLECIANO ANTONIO DA SILVA,2000-05-15,Ativa,2019-04-03,VIANA,DEMAIS,Atividades de associações de defesa de direitos sociais
03727299,03727299000179,SHOHARLES BARBOSA,2000-03-29,Baixada,2015-02-09,PRESIDENTE DUTRA,DEMAIS,Comércio varejista de hortifrutigranjeiros
03804741,03804741000113,A. B. FRASAO,2000-04-26,Baixada,2013-04-19,PRESIDENTE VARGAS,DEMAIS,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos"
03780309,03780309000130,PARTIDO DA MOBILIZACAO NACIONAL,1990-10-25,Inapta,2019-01-16,GOVERNADOR NUNES FREIRE,DEMAIS,Atividades de organizações políticas
03712298,03712298000150,ALIANCA EVANGELISADORA NACIONAL PROFESSOR GAMALIEL,2000-03-21,Inapta,2018-09-18,IMPERATRIZ,DEMAIS,Atividades de organizações religiosas ou filosóficas
03799113,03799113000197,E. M. PESSOA COSTA,2000-04-27,Inapta,2019-01-29,PINHEIRO,MICRO EMPRESA,Comércio varejista de outros produtos não especificados anteriormente
03792160,03792160000109,CONSELHO ESCOLAR DA ESCOLA MUNICIPAL SAO DOMINGOS,2000-05-08,Ativa,2019-03-21,COELHO NETO,DEMAIS,Atividades de associações de defesa de direitos sociais
03778890,03778890000155,PARTIDO TRABALHISTA BRASILEIRO - PTB SAO ROBERTO - MARANHAO,2000-04-28,Inapta,2019-02-01,SAO ROBERTO,DEMAIS,Atividades de organizações políticas
03826124,03826124000119,ADIRSON VELOSO - FESTAS E FLORES LTDA.,2000-05-23,Baixada,2015-02-09,SAO LUIS,DEMAIS,Comércio varejista de plantas e flores naturais
03759663,03759663000182,LINDOSO & LIMA LTDA,2000-04-11,Baixada,2000-12-07,SAO LUIS,DEMAIS,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
03832415,03832415000110,ASSOCIACAO JOANINA DOS CRIADORES DE AVES CAIPIRA,2000-03-31,Baixada,2015-02-09,SAO JOAO BATISTA,DEMAIS,Atividades de associações de defesa de direitos sociais
03782899,03782899000130,PDT- DIRETORIO MUNICIPAL DE TURIACU,2000-04-26,Baixada,2008-12-31,TURIACU,DEMAIS,Atividades de organizações políticas
03782902,03782902000115,PAN - DIRETORIO MUNICIPAL DE TURIACU,2000-04-26,Baixada,2008-12-31,TURIACU,DEMAIS,Atividades de organizações políticas
03782904,03782904000104,PRTB - DIRETORIO MUNICIPAL DE TURIACU,2000-04-26,Baixada,2008-12-31,TURIACU,DEMAIS,Atividades de organizações políticas
03813998,03813998000131,CONSELHO ESCOLAR DA ESCOLA MUNICIPAL MENINO JESUS,2000-05-18,Ativa,2018-10-26,IMPERATRIZ,DEMAIS,Atividades de associações de defesa de direitos sociais
03801956,03801956000180,F. F. DE SOUSA,2000-05-10,Ativa,2005-11-03,SAO LUIS,MICRO EMPRESA,Fabricação de produtos de padaria e confeitaria com predominância de produção própria
03831881,03831881000180,CARVALHO SMITH EMPREENDIMENTOS IMOBILIARIOS LTDA-ME,2000-05-25,Ativa,2019-07-29,SAO LUIS,MICRO EMPRESA,Corretagem na compra e venda e avaliação de imóveis
03824476,03824476000135,CAIXA ESCOLAR DA ESCOLA MUNICIPAL AURELINA CATARINA AMORIM,2000-01-28,Ativa,2000-01-28,PINHEIRO,DEMAIS,Atividades de associações de defesa de direitos sociais
03709519,03709519000131,INTERENGE CONSULTORIA E PROJETOS LTDA,2000-03-16,Ativa,2005-11-03,SAO JOSE DE RIBAMAR,DEMAIS,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias
03816292,03816292000123,M. G. QUADROS SILVA,2000-05-13,Inapta,2019-01-16,CARUTAPERA,DEMAIS,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
03802351,03802351000104,PARTIDO PROGRESSISTA BRASILEIRO- PPB,2000-05-12,Inapta,2019-02-01,BERNARDO DO MEARIM,DEMAIS,Atividades de associações de defesa de direitos sociais
